epoch,acc,loss,lr,val_acc,val_loss
111,1.0,0.032545031328263176,1.0000001e-05,1.0,0.03261898286067522
112,1.0,0.032515595499120774,1.0000001e-05,1.0,0.03252661142211694
113,1.0,0.032339335861997526,1.0000001e-05,1.0,0.03249509231402324
114,1.0,0.03221130040296114,1.0000001e-05,1.0,0.0323555521093882
115,1.0,0.032180798143311276,1.0000001e-05,1.0,0.0322305763570162
116,1.0,0.03208506532786974,1.0000001e-05,1.0,0.032120395165223345
117,1.0,0.032008476046428,1.0000001e-05,1.0,0.03212237644654054
118,1.0,0.03184162700151811,1.0000001e-05,1.0,0.03203277977613302
119,1.0,0.031752890841068464,1.0000001e-05,1.0,0.031833687653908364
120,1.0,0.03189087941061929,1.0000001e-05,1.0,0.031675164516155534
121,1.0,0.03191430243800898,1.0000001e-05,1.0,0.03472393435927538
122,1.0,0.03156076853107559,1.0000001e-05,1.0,0.03345195748485052
123,1.0,0.031546308216257174,1.0000001e-05,1.0,0.03235635247368079
124,1.0,0.031328975894778475,1.0000001e-05,1.0,0.03156155892289602
125,1.0,0.031209148084897487,1.0000001e-05,1.0,0.03135356536278358
126,1.0,0.03128026761216381,1.0000001e-05,1.0,0.031024863943457603
127,1.0,0.03164064910140683,1.0000001e-05,1.0,0.032073770004969374
128,1.0,0.03130557887317216,1.0000001e-05,1.0,0.032852460272037066
129,1.0,0.030950140620230653,1.0000001e-05,1.0,0.031662517155592255
130,1.0,0.030823730578635886,1.0000001e-05,1.0,0.03146253411586468
131,1.0,0.030722352559042106,1.0000001e-05,1.0,0.030940749037724275
132,0.9986338794557124,0.03287359745409645,1.0000001e-05,1.0,0.042525287717580795
133,1.0,0.030838053052624066,1.0000001e-05,1.0,0.031897458319480605
134,1.0,0.030595627735506316,1.0000001e-05,1.0,0.030938353246221177
135,1.0,0.030463151801682888,3.1622778e-06,1.0,0.03073718656714146
136,1.0,0.0304605407039813,3.1622778e-06,1.0,0.030658448831393167
137,1.0,0.030422957766740047,3.1622778e-06,1.0,0.030577517616061065
138,1.0,0.03042662591556382,3.1622778e-06,1.0,0.030528129293368414
139,1.0,0.03039157333595505,3.1622778e-06,1.0,0.030459610028908804
140,1.0,0.030399041112939843,3.1622778e-06,1.0,0.030418586272459764
141,0.9986338794557124,0.03517459375692195,3.1622778e-06,1.0,0.030343139687409766
142,1.0,0.030385393837639867,3.1622778e-06,1.0,0.030424397438764572
143,1.0,0.030396720084051292,3.1622778e-06,1.0,0.030669049861339424
144,1.0,0.030388058758661397,3.1622778e-06,1.0,0.03073200540473828
145,1.0,0.030282095726070508,3.1622778e-06,1.0,0.03079369578223962
146,1.0,0.030218422214393734,3.1622778e-06,1.0,0.030730850134904567
147,1.0,0.03028162576950313,3.1622778e-06,1.0,0.030670428505310647
148,1.0,0.03019968340366753,3.1622778e-06,1.0,0.030583907205324907
149,1.0,0.03024542438568639,3.1622778e-06,1.0,0.030555067154077385
150,1.0,0.03014773290217574,1.0000001e-06,1.0,0.030516188878279466
151,1.0,0.03041868237015165,1.0000001e-06,1.0,0.03052133436386402
152,1.0,0.03015744420979681,1.0000001e-06,1.0,0.03049385117796751
153,1.0,0.03009728839000066,1.0000001e-06,1.0,0.030493660901601497
154,1.0,0.030107550404436603,1.0000001e-06,1.0,0.0304552001448778
155,1.0,0.030134179171357977,1.0000001e-06,1.0,0.030451486317011025
156,1.0,0.030135193142449595,1.0000001e-06,1.0,0.030409751889797356
157,1.0,0.030697478653221835,5e-07,1.0,0.03036245732353284
158,1.0,0.030103056432038058,5e-07,1.0,0.03038827430170316
159,1.0,0.03042609309217806,5e-07,1.0,0.030412105700144403
160,1.0,0.030114252054096898,5e-07,1.0,0.030495238848603688
161,1.0,0.030166241920507344,5e-07,1.0,0.030483113171962593
162,1.0,0.030083108779877587,5e-07,1.0,0.03041582525922702
163,1.0,0.030071587892137264,5e-07,1.0,0.030511092394590378
164,1.0,0.030065488864163884,5e-07,1.0,0.03040983069401521
165,1.0,0.03003754310024892,5e-07,1.0,0.030432811436744835
166,1.0,0.030066494850309496,5e-07,1.0,0.030431218158740263
167,1.0,0.03008246176514795,5e-07,1.0,0.03042874256005654
168,1.0,0.030109933831937653,5e-07,1.0,0.03045079269661353
169,1.0,0.030041680859574853,5e-07,1.0,0.030436674849345133
170,1.0,0.030070432675544354,5e-07,1.0,0.03043942726575411
171,1.0,0.030061059692477594,5e-07,1.0,0.030426925764634058
172,1.0,0.0300157141103282,5e-07,1.0,0.030429603102115486
173,1.0,0.030064900705967446,5e-07,1.0,0.030395884926502522
174,1.0,0.030136057974699416,5e-07,1.0,0.0304103152683148
175,1.0,0.030168278946902584,5e-07,1.0,0.030397531504814442
